Issue key,Issue id,Custom field (Exposure),Summary,Reporter,Created,Custom field (Customer Name),Custom field (State Reason),Component/s,Component/s,Custom field (Closed Reason),Status,Custom field (Found in build),Custom field (Fix in Build),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Custom field (Tested Hardware),Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Labels,Priority,Assignee,Custom field (Root Cause),Resolution
BT-8436,501083,1-Critical,[Lenovo-IdeaPad][Inhouse][ICL-U][YogaC940/HrP][YB/Exception] Intel Wireless Bluetooth occurred YB with code 54.,bzhan21,19/Jun/19 3:54 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,21.10.1,,Harrison Peak 2 Quasar (AX201),,,,,,,,,,,,,,,,,P2-High,wesleyku,,Fixed
BT-8420,501096,1-Critical,[Lenovo-IdeaPad/LCFC][YogaC740-IML/JfP][RS6][PAN disconnected] Bluetooth PAN connection was disconnected during BT file transfer,,18/Jun/19 9:33 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,ibtw6144_21.10.1.1g,21.40 PV build,Jefferson Peak 2 Pulsar (9560),,,,,,,,ACTIVE_WIN_SUSTAIN_CONTROLLER,CL#639542,CL#639554,IVG_Support,,,,,,P2-High,wesleyku,"When the controller encountered 3rd MIC failure, multiple encryption pause request was initiated even while the first initiated key refresh is in progress. This caused both the local and remote Link manager to enter bad state and eventually abrupt link disconnection.",Fixed
BT-8178,501255,2-High,[Lenovo ThinkPad CN][LCFC][Fin AMD A285][9260][19H1] 19H1 GM1 OS build 18362.53: BSOD occured with memory dump and code(0x9f) during Hibernate stress test by ATS longrun tool,ethange,24/May/19 10:01 AM,Lenovo - ThinkPad China,Fixed,Host Windows- Installer,,,Closed,ibtw5389_20.110.0.3g,,Thunder Peak 2 (9260),,,,,,,,,,,,,,,,,P2-High,ethange,,Fixed
BT-8046,501340,2-High,"[Lenovo-IdeaPad][Inhouse][ICL-U][YogaC940]  AX201 BT REV ID change after Sx stress and function test, F/R is 1/30~4/30.",sys_cnvjira,09/May/19 5:08 PM,Lenovo - IdeaPad,Fixed,Hardware,,,Closed,21.10.1,21.30,Harrison Peak 2 Quasar (AX201),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,FSEQ part of 21.30 should have this fix.,Fixed
BT-8045,501341,1-Critical,[Lenovo-ideaPad][LCFC-HF][330-14/15/17IKBR&YOGA530IKB]19H1 WHQL test 3165 BT fail.,sys_cnvjira,09/May/19 4:38 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,20.100.3.1,21.10HF,Stone Peak 1 (3165),,,,,,,,ACTIVE_WIN_SUSTAIN_CONTROLLER,,,,,,,,,P2-High,sys_cnvjira,MSFT monitor advertisement parameter check was wrongly implemented ,Fixed
BT-7751,501542,1-Critical,[Lenovo-ThinkPad][LCFC-TW][X390/X490]Intel Bluetooth Device disappeared when run hibernation / resume test,sys_cnvjira,01/Apr/19 4:05 PM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,ibtw5389_20.110.0.3g,21.10,Jefferson Peak 2 Pulsar (9560),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,"During the resume scenario, BT controller did not respond to HCI reset command AND The same transactions are cancelled which resulted in YB / Disappear.",Fixed
BT-7749,501544,2-High,[Lenovo-ideaPad][LCFC-HF][330-14/15/17IKBR&YOGA530IKB]19H1 WHQL test 3165 BT fail.,sys_cnvjira,01/Apr/19 11:42 AM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,20.100.3.1,21.10HF,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,MSFT monitor advertisement parameter check was wrongly implemented ,Fixed
BT-7742,501550,1-Critical,[Lenovo_LCFC][jazz_sideswipe][CCP2]BT with CCP2 lost function after idle 10~30 minutes,sys_cnvjira,29/Mar/19 11:52 AM,Lenovo - ThinkPad JP,Fixed,FW- Protocol,,,Closed,ibtw5832_21.00.0.4g,21.10,Cyclone Peak 2 (AX200),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,LPMWakeUp offset,Fixed
BT-7701,501577,1-Critical,[Lenovo - Think JP][Ratchet][Knockout](WHL)(19h1)(9560)HLK:Bluetooth - Optional - HciExtensions(Development and Integration) test fail (3/3),sys_cnvjira,22/Mar/19 1:14 PM,Lenovo - ThinkPad JP,Fixed,Customer TBD,,,Closed,"iBTW5177_20.100.0.5G,iBTW5788_20.120.2.1G,iBTW5832_21.00.0.4G",21.10 Rev6,Jefferson Peak 2 Pulsar (9560),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,On latest release issue is not reproducible.,Fixed
BT-7685,501590,1-Critical,[Lenovo-IdeaPad/Compal][WHL][S530-13IWL][3165] Windows 19H1 HLK fail on Bluetooth - Optional - HciExtensions (Development and Integration),sys_cnvjira,20/Mar/19 4:31 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,ibtw5627_20.120.0.3g and ibtw5832_21.00.0.4g,21.10HF,Stone Peak 1 (3165),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,MSFT monitor advertisement parameter check was wrongly implemented ,Fixed
BT-7682,501591,2-High,[Lenovo-Ideapad][Wistron][YogaS940][IcelakeL-U][AX201][RS6]Music playing via BT earphone not smooth when use BT earphone only or use BT keyboad&mouse&earphone at the same time during music playing.(FR:100%),sys_cnvjira,20/Mar/19 1:32 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,Bluetooth:v20.110.0.3,21.10 HF1 build,Harrison Peak 2 Quasar (AX201),,,,,,,,,,,,,,,,,P3-Medium,sys_cnvjira,Issue not observed on the PV build,Fixed
BT-7263,501870,1-Critical,[Lenovo-IdeaPad][LCFC][Y540-IRH][IRH]BT headset can't be auto connected after reboot the BT headset,sys_cnvjira,25/Jan/19 11:37 AM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,ibtw5177_20.100.0.5G,,Jefferson Peak 1 Pulsar (9462),,,,,,,,,,,,,,,,,P2-High,sys_cnvjira,,Fixed
BT-7240,501891,1-Critical,"[Lenovo ThinkPad CN][LCFC][T470p/L470][Intel][8265][RS4/RS3/RS2] When Process critical WU for 20.100BT driver to fix 0x9F_3_POWER_DOWN_UsbHub3_IMAGE_ibtusb.sys ,MSFT reject it",sys_cnvjira,24/Jan/19 10:40 AM,Lenovo - ThinkPad China,Fixed,3rd Party- MSFT,,,Closed,ibtw5177_20.100.0.5g,,Windstorm Peak 2 (8265),,,,,,,,,,,,,,,,,P2-High,mkkumar,,Fixed
BT-6838,502168,1-Critical,[Lenovo IdeaPad/Huaqin][S540-15maxq/JfP]The BT keyboard has no function when system is idle for about 5 minutes.,sys_cnvjira,02/Jan/19 9:42 AM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,Windows 10 Pro x64 EN（17763）,,Jefferson Peak 2 Pulsar (9560),,,,,,,,TCCB_2019,,,,,,,,,P2-High,sys_cnvjira,,Fixed
BT-6199,502734,2-High,[ThinkPad Japan][Bumblebee]Bluetooth was unable to transfer some files,sys_cnvjira,23/Oct/18 3:20 AM,Lenovo - ThinkPad JP,Fixed,FW- Protocol,,,Closed,20.70,20.100.0.4,Jefferson Peak 2 Pulsar (9560),,,,,,,,BT_Pulsar,BT_Sustaining,Phase-1,,,,,,,P2-High,bvmanoha,"if a new connection request is coming and there is no existing connection state proceed with creating new connection and if a new connection is coming and there is already a connection with the same BD address then drop the connection and continue with the old connection state only.

this will avoid Race condition, as some time our previous connection clean up is not completed for all the layer which result into FATAL exception.",Fixed
BT-5766,503118,2-High,[Lenovo-Thinkpad][LCFC][Ax85_Ryzen]Intel 9260 BT yellow mark when run S3 or S4 stress test.,ethange,19/Aug/18 10:28 PM,Lenovo - ThinkPad China,Fixed,Host Windows- Installer,,,Closed,ibtw4113_20.60.0.4g,20.90.1.1,Thunder Peak 2 (9260),,,,,,,,BT_Pulsar,BT_Sustaining,ibtsw_20.100,ibtsw_20.90,main,Phase-1,,,,P2-High,lk5,"As pert of D0Exit(), when the filter driver returned failure, then on resume, we did not observe D0Entry call. So, REturning the success would ensure the D0Entry and which could do recovery functionality during S4 cycles.",Fixed
BT-5693,503182,3-Medium,[Lenovo JP] Setup.exe fails with return code 9,sldunn,08/Aug/18 4:14 AM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,iBTW4102_20.60.0.4G.zip,20.90.1.1,Windstorm Peak 2 (8265),,,,,,,,BT_Sustaining,ibtsw_20.90,main,Phase-1,,,,,,P3-Medium,lk5,Not able to get a temp directory with the same name when temp folder is continously used for installation and filled all possible(64-tick)directory names.,Fixed
BT-5640,503230,1-Critical,"[Lenovo-DT][9560][Win10 RS1][Q370,B360][ECR487325] BT device canoot be dected after installed 20.60.0.4 driver package on RS1. (cnvi 9560)",sys_cnvjira,30/Jul/18 4:10 PM,Lenovo - Desktop,Fixed,Host Windows- Installer,,,Closed,20.60.0.4,20.90 PV,Jefferson Peak 2 Pulsar (9560),,,,,,,,BT_Pulsar,BT_Sustaining,ibtsw_20.90,main,Phase-1,,,,,P2-High,lk5,TargetOsVersion Restriction from RS3 added in inf caused the issue.  ,Fixed
BT-5548,503317,2-High,[Lenovo-DT][H81][7260][Win10]BT 20.70.0.4 driver shows 20.60.0.4 on win10 device manager,sys_cnvjira,18/Jul/18 10:20 AM,Lenovo - Desktop,Fixed,Host Windows- Installer,,,Closed,20.70.0.4,20.70.0.4,Wilkins Peak 2 (7260),,,,,,,,,,,,,,,,,P2-High,lk5,Version Matrix published in Release note was Incorrect. Same is notified over email to CAE/Bob to correct and publish the RN again.,Fixed
BT-5491,503371,1-Critical,[Lenovo ThinkPad][LCFC][Larue1-Win7] Intel 7265 Bluetooth driver shows yelow band in device manager after upgrade to 20.60.0.4 version.,ethange,05/Jul/18 7:00 PM,Lenovo - ThinkPad China,Fixed,Host Windows- Installer,,,Closed,ibtw4113_20.60.0.4g,20.90.1.1,Stone Peak 2 (7265),Wilkins Peak 1 (3160),,,,,,,BT_Sustaining,ibtsw_20.90,main,Phase-1,,,,,,P2-High,lk5,The Firmware patch clean-up using Intel Manuf Mode Off with reset command is not working as expected. This is due to changes made to switch from Hard reset to soft reset  for the Manuf Mode HCI command in the past releases. So it is required to clear the complete patch memory using Memory write commands.,Fixed
BT-4185,504599,3-Medium,"[Win7][Lenovo-Thinkpad] Launching ""setup.exe /qn /norestart"" does not supress automatic reboot on upgrade",sldunn,14/Feb/18 6:29 AM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,ibtw3044_20.30.0.3g,iBTW4063_20.60.0.4,Stone Peak 2 (7265),,,,,,,,BT_Sustaining,Phase-1,tccb_q2_18,,,,,,,P3-Medium,lk5,/norestart option was not supported,Fixed
BT-4179,504605,1-Critical,[ThinkPad Japan/Samsung]OEM Tools - CITU BRI tests fail with Walter3/Elgar+JfP2,gbugaevx,13/Feb/18 5:26 PM,Lenovo - ThinkPad JP,Fixed,Tools- iBT-Misc,,,Closed,iBTW2949_20.30.0.2Tools,NA,Jefferson Peak 2 Pulsar (9560),,,,,,,,BT_Pulsar,BT_Sustaining,NoNPI,oem_tools,Phase-1,tccb_q2_18,,,,P2-High,lk5,,Fixed
BT-4145,504637,1-Critical,[Lenovo-DT][AVC][APL][AIO330] Intel 3165 BT will yellow mark when we run S4 overnight,sys_cnvjira,09/Feb/18 4:40 PM,Lenovo - Desktop,Fixed,FW- Protocol,,,Closed,20.30.0.3,iBTW3774_20.50.0.3,Stone Peak 1 (3165),,,,,,,,BT_Sustaining,Phase-1,tccb_q2_18,YellowBang,,,,,,P2-High,bvmanoha,"'
By propagating USB endpoint fifo flush during the Soft reset from StP D1 (CL:410735) 
and host iBT driver changes to provide sufficient time (2ms delay) before sending the next command in patch download, the issue does not reproduce.",Fixed
BT-4136,504645,2-High,[Lenovo-ThinkPad E480 E580][LCFC][KBL][Win10] Intel 3165 bluetooth driver show yellow mark in device manager when run S3 long run,ethange,08/Feb/18 12:52 PM,Lenovo - ThinkPad China,Fixed,FW- Protocol,,,Closed,ibtw3044_20.30.0.3g,iBTW3774_20.50.0.3,Stone Peak 1 (3165),,,,,,,,BT_Sustaining,Phase-1,tccb_q2_18,YellowBang,,,,,,P3-Medium,ethange,"By propagating USB endpoint fifo flush during the Soft reset from StP D1 (CL:410735) 
and host iBT driver changes to provide sufficient time (2ms delay) before sending the next command in patch download, the issue does not reproduce. 

",Fixed
BT-4043,504722,1-Critical,[Lenovo-Thinkpad][Compal][Storm3][KBL-R] System show random BSoD(0xd1/0x3b) after paired with another PC by Bluetooth,sys_cnvjira,30/Jan/18 3:08 PM,Lenovo - ThinkPad China,Fixed,3rd Party- MSFT,,,Closed,20.20.0.5,,Windstorm Peak 2 (8265),,,,,,,,BSOD-0x3b,BSOD-0xd1,BT_Sustaining,Phase-1,tccb_q1_18,,,,,P2-High,sys_cnvjira,,Fixed
BT-3926,504839,1-Critical,[Lenovo-IdeaPad][Compal][E41-20][Win10][3165]Stress S3 will occur Intel 3165 BT lost issue.,sys_cnvjira,17/Jan/18 1:24 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,20.20.0.5,iBTW3774_20.50.0.3,Stone Peak 1 (3165),,,,,,,,BT_Sustaining,Fireball,ibtsw_20.50,ibtsw_20.60,main,Phase-1,StonePeak_D0_ROM,tccb_q2_18,YellowBang,P1-Stopper,bvmanoha,"By propagating USB endpoint fifo flush during the Soft reset from StP D1 (CL:410735)
and host iBT driver changes to provide sufficient time (2ms delay) before sending the next command in patch download, the issue does not reproduce.

",Fixed
BT-3899,504866,2-High,[LCFC] TargetOSVersion decoration is missing in Manufacturer Section in ibtusb INF for all OS,sldunn,12/Jan/18 8:01 AM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,iBTW2990,iBTW4063_20.60.0.4,Stone Peak 1 (3165),Stone Peak 2 (7265),Stone Peak 2 D1 (7265),Thunder Peak 1 (9160),Thunder Peak 2 (9260),Wilkins Peak 1 (3160),Wilkins Peak 2 (7260),Windstorm Peak 2 (8265),BT_Pulsar,BT_Sustaining,host-profiles,Phase-1,tccb_q2_18,,,,,P2-High,lk5,Missing TargetOsVersion decoration in INF manufacturer section,Fixed
BT-3796,504969,1-Critical,[Lenovo-Ideapad][330-14IKBR][Kabylake-R][LCFC]Intel BT(UWD driver) will show yellow mark on S3 aging test.,sys_cnvjira,28/Dec/17 4:49 PM,Lenovo - IdeaPad,Fixed,Customer TBD,,,Closed,ibtw2888,,Stone Peak 1 (3165),,,,,,,,Phase-1,tccb_q1_18,YellowBang,,,,,,,P2-High,sys_cnvjira,,Fixed
BT-3779,504986,1-Critical,"[Lenovo-Ideapad][3165][V330-15IGM]Intel BT driver(UWD) show YB in DM after reboot units with turn on airplane mode. (FR: 3/4units; 5/8times)",sys_cnvjira,25/Dec/17 5:31 PM,Lenovo - IdeaPad,Fixed,Host Windows- Installer,,,Closed,20.20.0.5,iBTW3774_20.50.0.3,Stone Peak 1 (3165),,,,,,,,BT_Sustaining,ibtsw_20.50,main,Phase-1,tccb_q2_18,YellowBang,,,,P2-High,sys_cnvjira,"D0Entry failed to set a registry key under the HLKM\SOFTWARE key during boot, due to the SOFTWARE key not being loaded at that time.",Fixed
BT-3645,505113,1-Critical,"[Lenovo-IdeaPad][3165][V330-15IGM/GLK]Stress_S3/S4_Bluetooth Device disappear during run S3/S4 cycle test.(FR:3/20units;FR:31/10000times)",sys_cnvjira,14/Dec/17 3:45 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,20.10.0.5,iBTW2990_20.30.0.3,Stone Peak 1 (3165),,,,,,,,BT_Sustaining,Phase-1,tccb_q1_18,YellowBang,,,,,,P2-High,bvmanoha,Wake up USB if suspended while doing Sx cycles.,Fixed
BT-3575,505180,1-Critical,"[Lenovo-IdeaPad][Yoga310][3165][APL][Win10 S] Run MDA tool, the result of Bluetooth is failed",bzhan21,08/Dec/17 9:13 AM,Lenovo - IdeaPad,Fixed,Host Windows- Installer,,,Closed,19.60.0.3,,Stone Peak 1 (3165),,,,,,,,BT_Sustaining,Phase-1,tccb_q4_17,,,,,,,P2-High,lk5,,Fixed
BT-3471,505284,2-High,[Lenovo]  BT LE Keyboard Does Not Function When Paired After Two Other LE Devices,sldunn,30/Nov/17 7:39 AM,Lenovo - ThinkPad JP,Fixed,FW- Protocol,,,Closed,iBTW2525_20.10.0.5G,20.30 Rev 2,Snowfield Peak (8260),,,,,,,,BT_Sustaining,Controller_FW,,,,,,,,P2-High,sldunn,same as 3143 and 3034,Fixed
BT-2996,505754,2-High,[Lenovo-ThinkPad][LCFC-TW][Kolar-1][Win10\RS3\8265] BSOD 0x9f during S3,lindaych,18/Oct/17 9:44 AM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,ibtw2262_20.0.0.11g,,Windstorm Peak 2 (8265),,,,,,,,BSOD-0x9F,BT_Sustaining,Phase-1,tccb_q4_17,,,,,,P2-High,sldunn,,Fixed
BT-2667,506078,1-Critical,[Lenovo][Wistron][LEIA][GLK][CNVI 9560]Sleep will hang up when disable CNVI BT deivce in DM,sys_cnvjira,20/Sep/17 4:57 PM,Lenovo - ThinkPad China,Fixed,FW- Protocol,,,Closed,19.70.0.1,,Jefferson Peak 2 Pulsar (9560),,,,,,,,BT_Pulsar,Phase-1,tccb_q4_17,,,,,,,P2-High,sys_cnvjira,,Fixed
BT-2521,506223,1-Critical,[Lenovo-ThinkPad] W10:RS2:System will hang post screen during restart the machine with WLAN 19.80PV,lindaych,07/Sep/17 6:44 PM,Lenovo - ThinkPad JP,Fixed,FW- Protocol,,,Closed,WFDRV34690_V99.0.30.9_winT_t64.7z,,Windstorm Peak 2 (8265),,,,,,,,BT_Sustaining,Phase-1,tccb_q4_17,WIFIWIN_19x,,,,,,P2-High,lindaych,,Fixed
BT-1935,506801,2-High,[StP2] [Win10] [WU] [Lenovo] 7265 Bluetooth Device YB Code 10 after 17.1 -> 19.60 upgrade,sldunn,06/Jul/17 5:59 AM,Lenovo - ThinkPad JP,Fixed,FW- Protocol,,,Closed,ibtw1636_19.60.0.3g,iBTW_NIGHTLY0703_19.00.17345.0703,Stone Peak 2 (7265),,,,,,,,BT_Sustaining,Phase-1,tccb_q3_17,YellowBang,,,,,,P3-Medium,sldunn,ULPM was enabled when related patches are disabled. Fix was to disable ULPM when patches are disbabled,Fixed
BT-1151,507577,2-High,[LCFC][Win 7] Failure to upgrade from Bluetooth 19.30 to 19.50,sldunn,23/Mar/17 7:38 AM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,ibtw1310_19.50.0.5,ibtw0953_19.30.1649.0953,Snowfield Peak (8260),,,,,,,,Fireball,,,,,,,,,P2-High,sldunn,"final motorola drop was reused for 19.30, 19.40, 19.50, 19.60

root cause was motorola closed their design center in October 2016,
fix is bought source code ... and we are ready to build inside Intel at 19.70 ",Fixed
BT-940,507786,1-Critical,[Lenovo-IdeaPad][ODM:LCFC-HF][Platform:320-15IKB][RS1]Intel3165&8265 BT headset have no sound when take away unit about 25 meters with BT keyboard/mouse connected,bzhan21,17/Feb/17 2:18 PM,Lenovo - IdeaPad,Fixed,FW- Protocol,,,Closed,ibtw1091_19.40.1702.1091h,iBTW1921_19.71.0.1,Stone Peak 1 (3165),Windstorm Peak 2 (8265),,,,,,,Phase-1,Target-19.71,tccb_q3_17,,,,,,,P3-Medium,bvmanoha,"we were using global variable for sending Flush Ind to Host without checking Link to whom it should go because of that sometimes we were sending Flush indication event with wrong connection handle,now that check is modified to look for link specific flush variable and if this variable is set for link we send Flush event to Host.",Fixed
BT-925,507801,2-High,[Lenovo-IdeaPad][ODM:LCFC-HF][Platform:320-15IKB][RS1][BSoD_0x9f]Intel8265 units can’t cold/ warm boot and occur BSoD when BT keyboard/mouse/headset connected,sys_cnvjira,14/Feb/17 10:05 PM,Lenovo - IdeaPad,Fixed,3rd Party- MSFT,,,Closed,ibtw1091_19.40.1702.1091h,iBTW1921_19.71.0.1,Stone Peak 1 (3165),Windstorm Peak 2 (8265),,,,,,,BSOD-0x9F,HIT,MSFT,Phase-1,Target-19.71,tccb_q3_17,,,,P2-High,mkkumar,"From FW team: 
""we were using global variable for sending Flush Ind to Host without checking Link to whom it should go because of that sometimes we were sending Flush indication event with wrong connection handle,now that check is modified to look for link specific flush variable and if this variable is set for link we send Flush event to Host. ""
This FW bug led to BSOD, which should not be exposed with FW fix.",Fixed
BT-912,507814,1-Critical,<Lenovo Thinkpad Taichi1.5> BT yellow bang after S4,ethange,13/Feb/17 9:22 AM,Lenovo - ThinkPad JP,Fixed,Customer TBD,,,Closed,SIT,,Snowfield Peak (8260),,,,,,,,YellowBang,,,,,,,,,P2-High,lindaych,,Fixed
BT-760,507962,3-Medium,<ThinkPad E440 E540 ><sharkebay>Intel bluetooth driver 17.0.1405.0464 occcur return code 8 when install by TVSU,sys_cnvjira,16/Jan/17 4:52 PM,Lenovo - ThinkPad China,Fixed,Host Windows- Installer,,,Closed,SS,,Wilkins Peak 2 (7260),,,,,,,,BT_Sustaining,install,Phase-1,,,,,,,P2-High,sys_cnvjira,,Fixed
BT-750,507972,2-High,Unsigned DpInst.exe,ethange,13/Jan/17 4:45 PM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,19.30 MR PV and 19.30.1 Hot Fix (HF) PV,,Windstorm Peak 2 (8265),,,,,,,,Phase-1,,,,,,,,,P3-Medium,afhemphi,,Fixed
BT-710,508012,2-High,[Lenovo Desktop][Compal][S5250] Uninstall Intel 3165 BT driver will show publisher unknow,jtsao1,09/Jan/17 4:24 PM,Lenovo - Desktop,Fixed,Host Windows- Installer,,,Closed,19.11.1639.649,,Stone Peak 1 (3165),,,,,,,,Phase-1,Uninstall,,,,,,,,P2-High,lk5,,Fixed
BT-695,508027,2-High,[Lenovo-TPC-LonstarGordon 1.0-Win8.1-3160] Intel BT device will disappear and show YB in USB controllers with update from 17.1.1407.474 to 19.11.1639.649,sys_cnvjira,06/Jan/17 1:17 PM,Lenovo - ThinkPad China,Fixed,FW- Protocol,,,Closed,SS,,Wilkins Peak 1 (3160),,,,,,,,YellowBang,,,,,,,,,P2-High,sys_cnvjira,The 17.x installer had to be uninstalled. Wrote a script for that and gave it to the submitter. ,Fixed
BT-528,508194,2-High,[Lenovo-TPC] <Lonstar 1.0 Gordon 1.0>Intel bluetooth driver has No Send a file/Receive file item with Win8.1OS&3160 WLAN card with Kit 118753 19.11.1639.649 PV iBTW0667,sys_cnvjira,04/Jan/17 2:23 PM,Lenovo - ThinkPad China,Fixed,Host Windows- Installer,,,Closed,SS,,Wilkins Peak 1 (3160),,,,,,,,Phase-1,,,,,,,,,P2-High,sys_cnvjira,,Fixed
BT-508,508214,1-Critical,[Lenovo-ThinkPad][LCFC-TW][Wolverinr-4][Thorpe-2][SKL/8260/Win7]BT device exceeds the time parameters of the VTS tool,ethange,30/Dec/16 12:00 AM,Lenovo - ThinkPad China,Fixed,3rd Party- Platform,,,Closed,BT 19.01.1627.3533,iBTW1210_19.50.0.3,Snowfield Peak (8260),,,,,,,,BT_Sustaining,HIT,Phase-1,tccb_q1_17,USB3,,,,,P2-High,ethange,HCI Responses were timing out in D0Exit after the default 4sec due to IO cancellations by the MSFT driver. FIX: DCR5132 was implemented. The DCR proposed a new firmware command for turning off responses to commands.,Fixed
BT-389,508328,2-High,[SKL-U][Lenovo][Compal][Lin][Win7 32bit]Yellow mark w/ code 10 Intel Snowfield Peak Bluetooth Driver after D2D by F11,ethange,09/Dec/16 9:16 PM,Lenovo - ThinkPad JP,Fixed,Host Windows- Installer,,,Closed,iBTW0518,,Snowfield Peak (8260),,,,,,,,YellowBang,,,,,,,,,P2-High,lindaych,,Fixed
